Id,Prediction
-4441184798167086422,1
-4440130025391116105,0
-4439985893703678432,0
-4438467130602070453,1
-4435746449238228699,1
-4435377145399530067,0
-4434760901615923864,1
-4431439202890026301,1
-4430758802100905253,0
-4428420749923424161,1
-4426319454628035181,1
-4424732755452980317,1
-4424325090929270699,1
-4424126578625136816,1
-4421321610299388512,1
-4419998911124821958,0
-4419796200349325803,1
-4418986882903803635,0
-4418378031109399516,1
-4417259050975769371,0
-4415611298041093261,0
-4415394438784595877,0
-4412932782313055182,0
-4411942506126089441,1
-4411534240370438460,1
-4411383349223146152,1
-4410462931637267717,1
-4409082946211055091,1
-4407492589945368640,1
-4406311158290376240,0
-4405982451699620972,1
-4405574557317571595,1
-4405453344831981513,0
-4405095229383609317,0
-4402731238785009380,1
-4400579547380200110,0
-4399606740715111127,0
-4398083815103261365,1
-4397827736345521858,0
-4397140521781325598,1
-4397004961526788400,0
-4393638774499626901,0
-4392269885251820881,0
-4392031903028628195,1
-4389023600111566323,1
-4388435577155171580,0
-4387349628831271411,0
-4386662936897648258,0
-4386648800926144918,0
-4386221049005843947,1
-4385984772830974418,1
-4384188323682363146,0
-4383352092331984421,1
-4381942825700412800,0
-4381552355678370357,1
-4381535195325001050,0
-4381473526588806485,0
-4380150341123366150,0
-4378988462239632512,1
-4377324550497609276,0
-4374280876464222430,1
-4373742013251070365,1
-4373060715946905437,1
-4371599339942790459,0
-4371288662005323643,1
-4368070392918033623,1
-4366736220468715441,0
-4365611755648989232,1
-4365070894321775122,0
-4364829617882179610,1
-4362810673137551238,0
-4361129742991147697,0
-4360614418179752553,1
-4357899417230898831,1
-4357892453355387026,1
-4357009447863805040,1
-4355842788194340221,1
-4354658033274953148,0
-4354560729280955702,0
-4354039351690345531,1
-4352023846166101307,1
-4351198004317066258,0
-4350962927777830660,0
-4348590900472339710,1
-4348484994811663263,0
-4348334210013282495,1
-4348000539106514745,0
-4346227208386828261,1
-4345880649037805434,1
-4342522617331692400,1
-4342184049134147637,1
-4341886259327422321,0
-4340537810181930222,0
-4339809016718840128,0
-4338820253689284381,0
-4337279757353621424,0
-4334988965919805544,0
-4333441131037872252,0
-4331444036859073194,1
-4330852090752679945,1
-4330697006249882002,0
-4330626633238309198,1
-4328860865868277704,1
-4322820042107979817,1
-4321324394213885873,1
-4319718748720318977,1
-4318032576830447407,1
-4317504483698906367,1
-4314626614982503853,0
-4313760234236669440,1
-4313734773216813901,0
-4311795559616862960,1
-4309652477041758509,0
-4309122059130146498,1
-4304423635681030092,1
-4303156370659086771,0
-4301776589166997168,0
-4301182504880447778,1
-4300187525331136447,0
-4300161130183443346,1
-4297115717296252843,1
-4294392585595871445,1
-4293105976671761279,0
-4292234885153869290,0
-4291102883795429249,1
-4290143601899930873,0
-4288770277947466596,1
-4288690501653318741,0
-4286909914047901550,1
-4285983092098798825,1
-4285945383166753656,0
-4284385392590686686,0
-4284303648585965271,1
-4283098706535980602,0
-4281274715783710814,0
-4280314256876478332,1
-4280313211283763781,1
-4279677980987812193,0
-4278620972484371657,1
-4277654834157056077,0
-4276703707477337301,0
-4276389630544144183,0
-4274229790353405549,0
-4273764268013379578,1
-4272349300217286762,0
-4270152372684733578,1
-4268832472462104777,0
-4266686056987592198,1
-4265851639124463607,1
-4264388704704784116,1
-4263791457474442755,0
-4262922068091539656,0
-4262305694601363194,0
-4261783312726682994,1
-4261653782988268340,0
-4260902055497625406,1
-4260598398981791275,1
-4259661950271791822,0
-4258801187498304387,1
-4257975380640231462,0
-4257898126905049706,0
-4257304244118303024,1
-4254618475996287322,0
-4253116794468963484,1
-4250854413990435551,1
-4250170399210333970,1
-4248181363439764999,0
-4248124149696590852,0
-4247058744631679303,1
-4246818872467781946,1
-4245950252899998665,1
-4243831084211732905,1
-4243290618481236239,0
-4242744477650748957,0
-4239970820396036702,1
-4239871333038320463,1
-4239784266539605219,0
-4238957384964346581,0
-4238477587064547422,0
-4235731887725763022,1
-4235664807624971547,1
-4235622450615804845,0
-4235075769097276104,1
-4233463849354096867,0
-4233070418783733750,0
-4231456535464247421,1
-4231158650736801978,0
-4230543535417056640,0
-4230530255578776271,1
-4230406426268421894,1
-4230261731225238989,1
-4229383463025489080,1
-4225523104792533666,1
-4225234353175217891,1
-4224786976366743222,0
-4224719666922777388,0
-4224706585854169616,0
-4221872439391681018,1
-4221703648674394132,1
-4219533183622539266,1
-4218972674290941027,0
-4218645858517823489,1
-4217127948442889654,1
-4215055423461458100,1
-4214244810736927493,1
-4213285798601222980,0
-4213241862981424841,0
-4213197611295251274,0
-4212253901856972089,0
-4212034687714775944,0
-4210086825569568881,0
-4208662476352004450,1
-4205206743694623795,0
-4204921494457420651,0
-4204870436638594223,0
-4204539740620970488,1
-4201798606423498689,1
-4201580797415850325,1
-4199808234987644251,1
-4199676513635444518,1
-4197599873504532495,0
-4194939967774624301,0
-4191991753066075044,1
-4190711203956737359,0
-4189539155117580857,1
-4186833619033475860,1
-4186674252275199891,1
-4184860307758178089,1
-4181559653845223721,0
-4181434856790049557,1
-4180136222651013913,0
-4178873159936776214,0
-4178565922759464708,1
-4178349934993319553,0
-4178069745905575848,1
-4176986472600460538,0
-4175090641574060792,1
-4173876270764171632,1
-4172983867660107524,1
-4170859282010392891,1
-4170288334216682472,0
-4169134637530744589,0
-4167539661632237234,1
-4166078523211784740,0
-4164856502291326413,0
-4163854481304800689,1
-4163240300988675653,1
-4163132604557091833,0
-4160448206570367979,0
-4158816387540802537,1
-4157662497250037482,1
-4156307459684260284,1
-4154373403348982550,1
-4154030296053576168,1
-4153431821346050539,1
-4151433313269274371,1
-4151058178818703165,0
-4151049218851872921,1
-4149883917468669662,0
-4147381961338368387,1
-4145524359631963088,0
-4142064701819946131,0
-4139303821118439332,1
-4139081454488238517,0
-4138813825422008084,1
-4137187699956485831,0
-4136489330200346864,0
-4135833646834393090,1
-4135787046622433349,1
-4134640465391370615,0
-4133355782613697184,0
-4132524446247564757,0
-4131980629358352798,1
-4128844204548332969,1
-4128576874054458738,0
-4128033389256033860,1
-4127573145380914636,1
-4125966846596397345,1
-4125826660763216093,1
-4124551552027323704,0
-4124245596871834413,1
-4123937595934885747,0
-4123670913888999051,1
-4121063910803318222,0
-4120865922351436138,0
-4120378061077361610,1
-4120329219909763073,0
-4120188413021096375,1
-4119409734347647046,1
-4117815615700853101,1
-4117757295850988083,1
-4116380196978408486,1
-4115163295426476958,0
-4115009647328457180,0
-4114351990306565247,0
-4113937821300421295,0
-4110517715742526167,0
-4110441789224213181,1
-4110328346964180823,1
-4109954710178026498,0
-4109065430068942655,1
-4108893845584362745,1
-4108388543914892975,1
-4108124327874015150,0
-4107618824659953259,1
-4106159537694381064,0
-4104218704555595176,1
-4104174541212880988,1
-4102328487118076913,0
-4102316984545910478,1
-4101662235735678602,1
-4100346992768609283,0
-4099830204903551399,1
-4099632260536719897,1
-4097972174822387370,0
-4096148770824732085,1
-4091216823159154782,1
-4089505680024396072,1
-4089226067993793220,0
-4082566686902425319,0
-4081894213361153835,1
-4081305434420252984,1
-4078966940222657592,0
-4077602987530095908,0
-4074444411331011400,1
-4074001653733989784,0
-4073995834651937016,1
-4071807166502042383,0
-4070324235457600723,0
-4069235738112965733,0
-4069231502847230265,1
-4068858077059269354,0
-4064953431752683394,0
-4064571182544509189,0
-4064192426763787807,1
-4062233346699492747,0
-4061814799683362480,0
-4061777185559968766,0
-4058662894074586643,1
-4058090075138073542,0
-4055516039639292234,0
-4054262467489371389,1
-4051883380544079834,1
-4051230749112996035,1
-4048058520576914653,1
-4047362241571221453,0
-4047025264638693475,1
-4046767737316284532,0
-4045228645765553444,0
-4045192514482311488,0
-4042783854660936423,1
-4042391340175899750,1
-4041110685199602284,0
-4040904632877951276,1
-4037943858748956708,1
-4036890096879789275,0
-4036352875692924988,0
-4035129481175679953,0
-4034314540991804307,0
-4029489757190325088,1
-4029208852646841150,1
-4028663210539636192,1
-4028554647115598662,0
-4028332284078832385,1
-4027094322076145748,1
-4026393459894650507,1
-4025579995613345048,0
-4024634802208139839,0
-4023917709277063736,1
-4022819156268446961,0
-4022754406175657450,0
-4022746594810834766,0
-4022425656969217665,1
-4021147873849631946,0
-4019691233469377500,0
-4018792613043204125,1
-4017354042410319068,0
-4016724832022414019,0
-4016587595053216232,1
-4016522406924893355,1
-4016238152182956459,1
-4015478056002569408,1
-4015289747248232082,0
-4012058042560766677,0
-4010749299308650401,1
-4010445660371691163,0
-4008377272095514496,0
-4007225724153711483,0
-4007041493985519923,1
-4005176423953611152,1
-4003583818616159544,1
-4003566052652356055,0
-4001747676544058370,1
-4001192093651385642,1
-3999917793369398815,0
-3997513327247580902,0
-3995138503866289416,1
-3995094917389717197,0
-3994955760647214853,1
-3994908346252178409,0
-3993598695915065205,0
-3992776132184655069,0
-3992231413506109419,0
-3989904026434308033,1
-3989484761859524329,1
-3988923142540461106,1
-3988172394745018395,1
-3986159693921084629,1
-3984303618442014456,1
-3981959245242288025,0
-3981042991519089565,1
-3979932638028208316,1
-3979040950910611979,1
-3978869681702640005,1
-3978344341190261215,0
-3977734713391198818,0
-3975920957369793517,0
-3975421626485126573,0
-3975293683886591471,1
-3973525544719087942,1
-3971067297309404569,1
-3970022314721524851,0
-3969210437750490230,1
-3968645757817335554,1
-3966509467473357213,0
-3966158430006886927,1
-3966101170764795451,1
-3965840670546391667,1
-3965698034238914212,1
-3963634468933273796,0
-3961738835901406684,1
-3961663689283623824,1
-3961517042477017688,0
-3960656846231723949,1
-3960472173766079707,0
-3958234199843535776,0
-3957786229000993779,0
-3957326807901955469,0
-3957179246165535637,1
-3957160067296416003,0
-3955055781131659620,1
-3953272934201363269,0
-3952366624727268926,1
-3951564752902353914,0
-3949339177603329032,1
-3945450975237759873,1
-3945379836375664102,0
-3943214813794871221,0
-3942036758078914370,0
-3939682449953888058,0
-3938865594690247725,1
-3938269181727047154,0
-3937196791306536535,0
-3935835393181687056,1
-3934068611038145838,0
-3931229769677199895,0
-3930793360273610446,0
-3930371888494075354,0
-3921662904195047054,1
-3920441019779354760,1
-3918414960753067789,1
-3916244304699192193,0
-3915179938897107220,1
-3910012535127262776,0
-3907646117067334822,1
-3903143341903836780,0
-3902483456022947912,1
-3902200432082098605,1
-3901969413775603001,0
-3901143075861124388,1
-3901002803549769541,1
-3900777161910145766,1
-3898960913905070377,0
-3898767218965338179,1
-3897507779215626854,1
-3897039918422740945,0
-3896094611164019564,1
-3895288555337048209,1
-3895071476111602699,1
-3894911305450538648,1
-3894319081289541490,1
-3893471917690024949,1
-3893412588767784297,1
-3892818528096231374,1
-3892166251639825841,1
-3891982787418555780,1
-3891852910772226061,1
-3890692417039469769,1
-3888203507135353109,0
-3888112734948511599,1
-3887392256125438205,1
-3886922273281596056,1
-3886194592911635838,0
-3884791260497041794,0
-3884053807204271672,1
-3883391400124155915,0
-3883326071195337037,1
-3883314938906541902,1
-3881743225229367477,0
-3880388509818422253,1
-3880356822849076487,0
-3878120446395500123,0
-3874078340886630328,1
-3873842891637910633,1
-3870255964901026697,0
-3868931538545780924,1
-3868146536039667439,1
-3867350664945585747,1
-3867185640901360356,0
-3867097792812764077,1
-3864257977392276527,1
-3863718723590331209,1
-3862735097340117979,1
-3862559362182291347,1
-3860538145208199672,0
-3860383398983962033,1
-3860361456559383214,1
-3859380344860866244,1
-3858716203737845752,1
-3857922993160719201,0
-3856197626785714907,0
-3854912012347808662,0
-3854450543093480960,0
-3854288027198136991,1
-3854166158650575208,0
-3851488213429519546,0
-3851346490473700044,0
-3850549100621856027,0
-3849934268326328632,1
-3849398557345217196,1
-3848218989309308915,0
-3847786454455309499,0
-3846622034143356672,1
-3846152660499097966,0
-3844459937277143822,1
-3841118274784180502,1
-3839732608812399439,0
-3838814711472116656,1
-3837768738715279466,0
-3836264675793474398,0
-3836174315868793247,1
-3834611174449721298,1
-3834034951940539043,0
-3833340778234864050,1
-3829414734516386589,0
-3828736246564190370,0
-3824716026019167771,0
-3823339226390257539,1
-3823256919847814012,0
-3822570180543341989,0
-3822019688113286767,1
-3819741434761134204,0
-3819328089206080042,1
-3818410221904026082,1
-3817076137623267012,0
-3816465076026649978,0
-3816010222767152252,0
-3814134086016444957,0
-3813484443947556918,1
-3809315296601091857,1
-3809138335040939686,1
-3807278661480514778,0
-3806219685660990874,0
-3804171112484240637,0
-3801904289617911358,1
-3801380954643818878,1
-3800343101499655335,1
-3799476872644109213,1
-3798654845626686026,1
-3798409689387364732,1
-3796991173392207652,0
-3795836142540581301,1
-3794984223812971199,0
-3794856115025626676,1
-3794578028507205927,0
-3792784856044157351,1
-3792534598639884797,0
-3791551824339954689,1
-3789745791454775202,1
-3786049450810249167,1
-3785284424091182835,0
-3782863945763194798,1
-3780667292667260884,1
-3779149020638853341,1
-3778357051265220158,1
-3778332629673267895,0
-3778230778084667698,0
-3777456451901020513,1
-3776606701180510574,1
-3774386806619271115,0
-3771563424077327042,1
-3769925442465795420,1
-3767747029925879784,1
-3766225286952690847,1
-3765254352102642738,1
-3759670440521393855,1
-3759046159000559639,0
-3756859589556500630,1
-3756696748215831231,1
-3754370988669055943,0
-3753174745238272072,0
-3752231202251489276,0
-3752120607785507951,0
-3752048547527680640,0
-3750926643703414047,1
-3750050023406823823,0
-3749768442719434792,1
-3748961529739842538,1
-3748810641765894226,1
-3747667685299567052,0
-3746462062552200867,0
-3746263956121434294,0
-3745981133710499264,0
-3745661661415183437,1
-3743183335918581186,1
-3743177583834607990,0
-3742643849761871031,1
-3742027729999582522,1
-3741713925155511523,0
-3739666433077313716,1
-3738386879875526852,0
-3737676948465547291,1
-3736902746215413568,0
-3736876295677128953,1
-3736379194220649349,1
-3736262629020068851,1
-3735598723991767147,1
-3735142675347897149,0
-3734297907520996539,1
-3734033900912542100,0
-3733615247455608114,1
-3732384436117883775,1
-3732127912028119731,1
-3730464462938928083,0
-3728845674267139892,1
-3723711171416627804,1
-3723405263595301981,0
-3722840000742470377,1
-3721737047792291089,0
-3717835636573918066,1
-3715938064598302019,0
-3714494229497152565,1
-3714389819725155548,0
-3714139309483058569,0
-3712381426443294531,1
-3712294614458147101,1
-3711694001347594072,0
-3710619405957885625,1
-3705601340897044999,1
-3704875453869777992,1
-3704226311052277869,1
-3703999697307729007,0
-3703793523274234193,0
-3703062655234931613,1
-3702226409314117578,1
-3698438450942898063,0
-3697498375541381196,0
-3696737659763936292,1
-3695827589610036861,1
-3694338072102588474,1
-3694201055563584834,1
-3693257483794106309,1
-3691620815268140837,1
-3690927831697102889,0
-3688758577098596663,0
-3688524089183303818,0
-3687211365465735906,0
-3686695149580419189,0
-3684013333605367913,0
-3683666241738052102,0
-3682384563413062440,1
-3681932007215639285,1
-3678744846071939607,1
-3678637726804659260,0
-3677377862759362215,1
-3676268013558735792,0
-3675513155489928121,1
-3673696760810363945,0
-3671538110144414819,0
-3670852768007906061,1
-3670589032263739072,0
-3670210395803444966,1
-3670079618878122824,0
-3669156187005912300,0
-3667880594194149652,0
